Product,Review,Ratings
Genny Light,"Clearly labelled ""Genesee Light"" on my box and can label (not ""Genny Light"") - though I'm assuming it's the same beer. It also appears as Genesee Light on Genesee's website.

Introduced 1978. No ABV appears anywhere on the packaging. ""12 fl oz average calories: 100. Carbohydrates: 4.0g. Protein: 1.0g. Fat: 0.0g.""

Can is blue and white, with a simple label design. Standard pull-tab 12 fl oz format. No date codes anywhere unless the nebulous code on the bottom means something (I can't be bothered to google). Cost was $0.66 per 12 fl oz can at a beer distributor in NYC.

HEAD: Fills 80% of the glass, suggesting potential overcarbonation. White in colour. Boasts impressive frothiness and creaminess for a light lager; I'm impressed. Head retention is superb - ~10+ minutes, but that's to be expected in a 4.00% ABV brew. Leaves no lacing as it recedes. Terrific.

BODY: Not so terrific. It's a weak looking pale copper, suggesting a watery brew. Clear and clean, though, with obvious filtration and no off-putting sediment or lees.

Looks typical of the style, with a lackluster body and an impressive head. I suppose it's above average for the style overall.

AROMA: Corn adjunct, pilsner malts. I hoped for more graininess, but hey, at least it isn't metallic or anything. The corn adjunct doesn't seem cloyingly sweet, but this aroma definitely suggests a brew which is too sweet for its light body. I'm apprehensive going in...

Aromatic intensity is mild.

TASTE & TEXTURE: Okay. It's got a near perfect body for how light and neutral in taste it is; that's a welcome change from the syrupy or watery budget lagers out there. Has a nice softness. Smooth, wet, and almost a bit refreshing, finishing pleasantly creamy to pleasant effect. Only a little overcarbonated.

Flavour is neutral, hitting on faint shallow notes of creaminess, weak corn adjunct, and generic pilsner malt. Very basic, not even throwing out any grassy hop flavours. But it isn't too sweet by my estimation - just insipid and reticent. I'll take that over a budget light lager riddled with metallic off-flavour any day of the weak, but I'd be kidding myself to say it's a well-executed brew. Very innocuous and inoffensive, which is more than can be said about many adjunct lagers (light or otherwise). It's balanced inasmuch as a beer this simple can be; there's not much to balance or harmonize.

OVERALL: It's basically exactly what one expects when picking up a budget light lager - inoffensive, neutral, not unrefreshing fare that would pair well with food if only because it's so insipid and drinkable. This is the kind of beer pong brew one could crush a sixer of with ease - and hey, it's only 100 kcal per can, so have at it. At $0.66 per can (the equivalent of $2.20 per 40oz), it's tolerable, but I'd definitely be more inclined to buy Trader Joe's Simpler Times or discounted Ballantine XXX when in the mood for a cheap neutral brew. In any case, along with Genesee Beer and Genesee Cream Ale, it's surprisingly good for its price and I'd happily recommend it to others interested in some nonjudgmental casual drinking.

This beer satisfies what seems to be the brewers' aims: it's a low calorie pleasant easy drinking lager. I'll enjoy polishing off the cans I picked up and I find this preferable to many adjunct lagers out there (American and European alike). It would make a terrific Summer barbecue brew or a smashable session lager to pair with atomic buffalo wings, but it's not going to impress discerning drinkers - even if does accomplish its meagre goals.

Low C+ / ABOVE AVERAGE

NOTE: As it comes to temperature, some unfortunate off-flavours do poke out their heads - DMS (cooked vegetable off-flavour) chief amongst them. I'm forced to drop this down to a ""C / AVERAGE"" as a result, but be sure to serve as cold as possible and you'll be grand.

C (2.84) / AVERAGE",3.5
Genny Light,"Doesn't really taste like much of anything other than a little sweetness. Decent enough and extremely easy to drink, definitely not nasty in any way.",2.75
Genny Light,One of the better light beers I've had. Don't have it often but good when I do.,4.0
Genny Light,"Light beer never tasted so real. No, really it's one of the only light American beers that could pass for the real thing. Still not great though. Tastes of corn, slightly metallic, watery.",1.75
Genny Light,"Very light yellow color, perhaps the lightest (in the color sense) that I've ever seen.

Aroma is slight which is to say very little.

Taste is present though, like Coors light without the bite. I notice the prickly carbonation more than a beery flavor.

Texture is just what the scent and taste implied.

Frankly coffee has a greater effect on me than this beer. As close as I've come to drinking beer that almost isn't beer.",2.75
Genny Light,May be the worst American beer I've ever had.,1.5
Hurricane High Gravity,"This is the best cheap beer hands down for a few reasons.
Number one is the taste. When I was a heavy drinker I would buy Pitbulls, Earthquakes and Natty Daddys. If it was a particularly rough week I'd have to drink Camo. All those drinks have a terrible sour taste to them that makes you cringe after a swig. The only reason you want to get drunk is to hide the same your feeling. Hurricane actually tastes fine as long as it's really cold. It doesn't have that sour and sickly aftertaste at all (as long as it's cold.)
Number 2 is the strength. 8% is lower than a heavy IPA, but it's way better than a light beer. It gets you drunk. After a rough week 2 (or 3 if you don't have to wake up early the next day) of these will relax you quite a bit. The drunk is good too unlike some of the super cheap paint thinner cans you can buy.
That's really all you need to know. The 'look' and 'feel' of this beer aren't important. It's the price, the ABV and the drunkeness. Enjoy!",3.5
Hurricane High Gravity,pre-gaming before a big trip to a Goodwill to look for parts to build a space shuttle,5.0
Hurricane High Gravity,"Poured from an undated 25oz can into a pils glass.

On the pour I am honestly surprised by a 2 finger fine head. The body has lively carbonation as expected, is a dark straw to gold crystal clear, and is crystal clear. The head recedes to a decent covering and remains relatively fine, some lacing is left.

Aroma on the other hand is as expected for a ""high gravity lager"". Smells kind of like sweat fermented ""green apple"" off notes along with skunk which I guess implies some sort of hopping. An alcoholic note resides at the back along with a vague note of malt. Overall it just smells like yeast that was treated like an alcohol producing slave and worked way past its useful limits with low quality hops and a malt bill that's been watered down with adjuncts, likely rice or corn syrup.

Flavor is quite similar to the aroma with some harsh out of place esters and a hard to explain tartness, behind that a surprising amount of hop bitterness creeps in likely to cover up dirty fermentation notes. Alcohol is detectable and the only positive to that is that eventually the burning and inebriation covers more and more off notes making what malt is present on the finish more and more noticeable as you drink, which is about the only redeeming factor once you actually start drinking.

Feel is at first light any other full flavor AAL but the co2 bit is quite high, and the finish is quite dry but surprisingly drawn out despite the general thinness on the palate. Not the worst but not the best pretty average, but it keeps it drinkable.

Overall it could be worse, but this isn't a very high quality beer. It will get you drunk, it's cheap, and it's not the worst thing that's passed my lips.",2.75
Hurricane High Gravity,"I find that instead of acquiring a taste for expensive craft beers, it's better to acquire a taste for cheap, high gravity beers. It's a lot cheaper and the money you save can be used for cheeseburgers. This beer fits the bill, it tastes better than Steel Reserve. While that isn't saying much, it's not bad and you get a lot of bang for the buck. I'm not going to pretend that I only drink for the taste. I like to get a buzz going, this one does it very effectively.",3.75
Hurricane High Gravity,"From a 25oz can:

Appearance: Clear gold, big head.

Smell: Sweet, boozy.

Taste: Sweet, fruity—apples & grapes. Little bit of corn underneath. Boozy. No weird aftertaste.

Overall: Traveling for work, must pick up a beer or three. But the beer selection is not great in this smaller city, so let's try a malt liquor. Hurricane High Gravity is not bad! Sure, it's not my first or fifteenth choice, but it's got decent flavor and no real ugliness that you can get with many high gravity malt liquors.",3.0
Hurricane High Gravity,"You ever felt down on your luck or had a really hard day at work and was thirsty? Look no further then your local gas station, dive bar, or local beer store and pickup a tallboy size or if offered 40OZ of hurricane. Why did anheuser busch name it Hurricane. Well.. it depends on the batch brewed but your bound to have a Hurricane effect either emotionally, physically or psychologically from drinking it. I’ll leave the graphic effects out.

Nevertheless it is on par with its other contenders for pour, taste, smell and overall quality. Which is in a class of its own. It’s not terrible by any means. If consumed ice cold and drank fast before it changes internal temperatures fast it is worth every penny. If your looking to get drunk fast and you have a few bucks in your pocket this is the go to malt liquor. If you have a few more bucks do yourself a favor a look to the cabinet where a tall boy or 40oz is about a dollar more. You’ll thank yourself Later",2.75
